ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision,ema75,ema100,m1_diplus,m1_diminus,m5_adx,m5_diplus,m5_diminus,m15_adx,m15_diplus,m15_diminus,prev_aligned_bull,prev_aligned_bear,last_bull_signal,last_bear_signal
1769690820000,2026.01.29 12:47,379883,1,1,2,-1,1,0,5535.97700,5533.62842,5522.14792,4.11850,24.197,18.000,1,5,1,0,0,0,1,1,1,1,fired,87.50,65.00,20.00,90.00,0,1,224.85,104.56,0,0,HIGH_RISK_ROUTE,5528.21408,5525.44792,26.538,14.792,23.500,18.634,20.974,29.627,24.340,13.702,1,0,379881,-1
1769695680000,2026.01.29 14:08,379964,1,-1,-1,0,0,1,5534.53300,5516.74805,5521.45363,6.00036,20.476,18.000,1,0,0,1,0,1,0,1,0,0,sideway,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5519.82360,5520.73169,35.215,11.746,27.175,11.244,22.795,22.326,11.919,17.166,0,0,-1,379964
1769695740000,2026.01.29 14:09,379965,1,-1,-1,1,0,1,5537.17100,5518.11613,5521.58917,5.80036,25.342,18.000,1,0,0,0,0,0,0,1,0,0,price,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5520.23220,5521.01335,37.133,10.180,23.865,18.847,19.755,22.326,11.919,17.166,0,1,-1,379964
1769695800000,2026.01.29 14:10,379966,1,-1,-1,2,0,1,5535.98300,5519.58189,5521.75064,5.54400,29.846,18.000,1,0,0,0,0,0,0,1,0,0,price,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5520.70272,5521.34309,34.346,8.822,23.865,18.847,19.755,22.326,11.919,17.166,0,1,-1,379964
1769695860000,2026.01.29 14:11,379967,1,-1,-1,3,0,1,5537.40700,5520.84351,5521.89813,5.60771,29.474,18.000,1,0,0,0,0,0,0,1,0,0,price,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5521.12717,5521.64187,29.767,17.091,23.865,18.847,19.755,22.326,11.919,17.166,0,1,-1,379964
1769696820000,2026.01.29 14:27,379983,1,1,0,-1,1,0,5546.85600,5525.08783,5522.67249,6.17314,31.886,18.000,1,7,1,1,0,0,1,1,0,0,htf,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:htf,5523.19884,5523.11315,33.651,11.058,21.645,12.722,23.021,19.925,16.221,14.878,0,0,379983,-1
1769696880000,2026.01.29 14:28,379984,1,1,1,-1,1,0,5548.06000,5526.76230,5522.92310,5.92229,34.556,18.000,1,7,1,1,0,0,1,1,0,0,htf,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:htf,5523.85599,5523.59770,30.274,9.584,21.645,12.722,23.021,19.925,16.221,14.878,1,0,379983,-1
1769696940000,2026.01.29 14:29,379985,1,1,2,-1,1,0,5543.85700,5528.40059,5523.18358,5.91557,35.141,18.000,1,8,1,0,0,1,1,1,0,0,sideway,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5524.52832,5524.09693,26.237,11.531,19.441,22.104,19.952,19.576,18.291,12.894,1,0,379983,-1
1769697000000,2026.01.29 14:30,379986,1,1,3,-1,1,0,5535.66600,5529.58954,5523.39781,6.48314,31.153,18.000,1,6,1,0,0,1,1,1,0,0,sideway,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5525.06523,5524.50020,22.739,20.476,19.441,22.104,19.952,19.576,18.291,12.894,1,0,379983,-1
1769697060000,2026.01.29 14:31,379987,1,1,4,-1,1,0,5538.19700,5530.05696,5523.52495,6.86529,27.698,18.000,1,6,1,0,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5525.35969,5524.72807,19.707,17.746,19.441,22.104,19.952,19.576,18.291,12.894,1,0,379983,-1
1769697180000,2026.01.29 14:33,379989,1,1,6,-1,1,0,5532.79700,5531.26895,5523.82851,7.60493,23.795,18.000,1,3,0,0,0,1,1,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5526.06581,5525.27429,14.802,21.255,19.441,22.104,19.952,19.576,18.291,12.894,1,0,379983,-1
1769697240000,2026.01.29 14:34,379990,1,1,7,-1,1,0,5520.48800,5531.38650,5523.92145,8.22429,25.514,18.000,1,0,0,0,0,1,0,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5526.25278,5525.42782,12.829,27.695,17.101,19.157,19.896,19.576,18.291,12.894,1,0,379983,-1
1769697300000,2026.01.29 14:35,379991,1,1,8,-1,1,0,5515.17500,5530.54815,5523.88587,8.50850,29.231,18.000,1,0,0,0,0,1,0,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5526.09265,5525.32701,11.118,36.591,17.101,19.157,19.896,19.576,18.291,12.894,1,0,379983,-1
1769697360000,2026.01.29 14:36,379992,1,1,9,-1,1,0,5506.31900,5529.36560,5523.79560,9.17964,33.480,18.000,1,0,0,0,0,1,0,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5525.78938,5525.11982,9.636,39.904,17.101,19.157,19.896,19.576,18.291,12.894,1,0,379983,-1
1769697420000,2026.01.29 14:37,379993,1,1,10,-1,1,0,5522.90000,5527.59278,5523.61450,9.85564,34.658,18.000,1,0,0,0,0,1,0,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5525.24854,5524.73613,14.019,34.583,17.101,19.157,19.896,19.576,18.291,12.894,1,0,379983,-1
1769697480000,2026.01.29 14:38,379994,1,1,11,-1,1,0,5528.45700,5527.23180,5523.60709,10.35907,33.649,18.000,1,3,0,0,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5525.18330,5524.69866,17.193,29.972,17.101,19.157,19.896,19.576,18.291,12.894,1,0,379983,-1
1769697660000,2026.01.29 14:41,379997,1,1,14,-1,1,0,5522.34400,5527.62018,5523.77574,10.62650,25.030,18.000,1,0,0,0,0,0,0,1,0,0,price,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5525.49904,5524.96166,20.180,28.317,17.286,16.603,24.134,19.576,18.291,12.894,1,0,379983,-1
1769697720000,2026.01.29 14:42,379998,1,1,15,-1,1,0,5513.89700,5527.21432,5523.76090,10.88129,26.183,18.000,1,0,0,0,0,1,0,1,0,0,sideway,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5525.41140,5524.90824,17.489,35.249,17.286,16.603,24.134,19.576,18.291,12.894,1,0,379983,-1
1769697780000,2026.01.29 14:43,379999,1,1,16,-1,1,0,5515.96200,5526.18991,5523.65868,10.43729,27.182,18.000,1,0,0,0,0,1,0,1,0,0,sideway,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5525.09155,5524.68352,15.157,30.549,17.286,16.603,24.134,19.576,18.291,12.894,1,0,379983,-1
1769697840000,2026.01.29 14:44,380000,1,1,17,-1,1,0,5517.74100,5525.40315,5523.57893,10.24850,26.960,18.000,1,0,0,0,0,1,0,1,0,0,sideway,75.00,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5524.83795,5524.50553,15.711,26.476,17.446,14.389,20.916,17.000,15.852,15.934,1,0,379983,-1
1769697900000,2026.01.29 14:45,380001,1,1,18,-1,1,0,5511.78800,5524.81375,5523.51843,10.63986,28.000,18.000,1,0,0,0,0,1,0,1,0,0,sideway,75.00,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5524.64082,5524.36748,13.617,28.128,17.446,14.389,20.916,17.000,15.852,15.934,1,0,379983,-1
1769698200000,2026.01.29 14:50,380006,1,-1,-1,0,0,1,5508.10500,5518.89270,5522.66269,10.48957,31.156,18.000,1,7,1,1,0,1,1,1,0,0,sideway,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5522.28420,5522.63515,18.554,24.481,20.115,12.471,27.412,17.000,15.852,15.934,0,0,-1,380006
1769698260000,2026.01.29 14:51,380007,1,-1,-1,1,0,1,5507.89700,5518.06287,5522.51183,10.12036,29.877,18.000,1,7,1,1,0,1,1,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5521.89033,5522.33862,16.080,24.922,20.115,12.471,27.412,17.000,15.852,15.934,0,1,-1,380006
1769698320000,2026.01.29 14:52,380008,1,-1,-1,2,0,1,5509.04900,5517.28088,5522.36038,10.01071,29.839,18.000,1,7,1,1,0,1,1,1,0,0,sideway,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5521.50163,5522.04389,13.936,25.652,20.115,12.471,27.412,17.000,15.852,15.934,0,1,-1,380006
1769698380000,2026.01.29 14:53,380009,1,-1,-1,3,0,1,5500.79800,5516.64766,5522.22244,10.03307,30.943,18.000,1,7,1,1,0,1,1,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5521.15572,5521.77869,12.078,26.956,20.115,12.471,27.412,17.000,15.852,15.934,0,1,-1,380006
1769698440000,2026.01.29 14:54,380010,1,-1,-1,4,0,1,5505.22000,5515.42846,5522.00042,10.07400,32.118,18.000,1,7,1,1,0,1,1,1,0,0,sideway,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5520.59023,5521.35051,10.468,24.283,22.429,10.808,23.757,17.000,15.852,15.934,0,1,-1,380006
1769698500000,2026.01.29 14:55,380011,1,-1,-1,5,0,1,5503.72500,5514.64319,5521.82653,9.88371,33.136,18.000,1,7,1,1,0,1,1,1,0,0,sideway,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5520.16328,5521.02132,9.072,21.045,22.429,10.808,23.757,17.000,15.852,15.934,0,1,-1,380006
1769698560000,2026.01.29 14:56,380012,1,-1,-1,6,0,1,5497.82400,5513.80333,5521.63895,10.04564,35.739,18.000,1,7,1,1,0,0,1,1,0,0,deferred,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5519.70666,5520.66833,7.862,25.356,22.429,10.808,23.757,17.000,15.852,15.934,0,1,-1,380006
1769698620000,2026.01.29 14:57,380013,1,-1,-1,7,0,1,5503.12100,5512.57415,5521.39216,10.18057,38.061,18.000,1,7,1,1,0,0,1,1,1,0,fired,34.38,65.00,20.00,90.00,1,1,295.92,104.66,0,0,HIGH_RISK_ROUTE,5519.09881,5520.20212,6.814,22.277,22.429,10.808,23.757,17.000,15.852,15.934,0,1,-1,380006
1769731140000,2026.01.29 23:59,380492,1,1,0,-1,1,0,5438.61300,5433.65812,5391.18226,5.13443,41.692,18.000,1,7,1,0,1,0,1,1,1,1,fired,34.38,65.00,20.00,90.00,1,1,762.48,104.66,0,0,HIGH_RISK_ROUTE,5420.11236,5412.71945,27.922,11.076,28.795,25.371,15.677,31.877,28.540,9.971,0,1,380492,-1
1769736060000,2026.01.30 01:21,380574,1,-1,-1,0,0,1,5340.33800,5358.90252,5397.40159,16.07407,40.153,18.000,1,5,1,1,0,0,1,1,1,0,fired,71.88,65.00,20.00,90.00,0,1,916.60,104.66,0,0,HIGH_RISK_ROUTE,5391.10776,5397.28242,23.479,17.961,41.984,7.113,33.785,28.250,15.058,29.418,0,0,-1,380574
1769752920000,2026.01.30 06:02,380855,1,-1,-1,0,0,1,5196.84400,5211.42887,5226.15281,7.56500,47.756,18.000,1,7,1,1,0,0,1,1,1,0,fired,68.75,65.00,20.00,90.00,0,1,442.99,100.00,0,0,HIGH_RISK_ROUTE,5216.71142,5216.73746,17.385,30.263,26.276,11.941,33.614,23.121,19.989,22.183,0,0,-1,380855
1769774340000,2026.01.30 11:59,381212,1,1,0,-1,1,0,5136.09600,5120.26146,5100.46003,10.51664,30.460,18.000,1,8,1,0,1,0,1,1,1,1,fired,81.25,65.00,20.00,90.00,0,1,573.76,104.90,0,0,HIGH_RISK_ROUTE,5110.07317,5104.26520,35.072,17.836,36.877,27.097,14.094,34.526,20.425,16.819,0,1,381212,-1
1769778240000,2026.01.30 13:04,381277,1,-1,-1,0,0,1,5098.20500,5087.11830,5103.97610,15.24357,22.852,18.000,1,0,0,1,0,0,0,1,0,0,price,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5102.38227,5103.85047,21.209,15.651,33.127,8.317,21.957,27.480,11.920,26.045,0,0,-1,381277
1769779080000,2026.01.30 13:18,381291,1,-1,-1,14,0,1,5064.94800,5080.73460,5100.69124,10.98114,30.000,18.000,1,8,1,1,0,0,1,1,1,0,fired,3.13,65.00,20.00,90.00,1,1,539.51,100.00,0,0,HIGH_RISK_ROUTE,5094.83899,5097.73590,7.643,29.606,36.096,6.247,16.492,28.867,10.331,22.933,0,1,-1,381277
1769990340000,2026.02.01 23:59,381860,1,-1,-1,0,0,1,4741.96400,4753.84926,4824.61236,14.26050,19.594,18.000,1,6,1,0,0,0,1,1,1,0,fired,50.00,65.00,20.00,90.00,1,1,1246.45,100.00,0,0,HIGH_RISK_ROUTE,4778.50888,4791.86751,10.219,25.623,15.695,16.542,16.960,22.682,14.542,19.720,0,0,-1,381860
1769993640000,2026.02.02 00:54,381915,1,-1,-1,0,0,1,4791.59600,4809.51494,4822.59390,13.32057,52.552,18.000,1,6,1,1,0,0,1,1,1,0,fired,3.13,65.00,20.00,90.00,1,1,468.33,100.00,0,0,HIGH_RISK_ROUTE,4810.19028,4810.58136,5.288,21.854,23.921,16.983,22.423,20.076,23.710,21.005,0,0,-1,381915
1770001140000,2026.02.02 02:59,382040,1,-1,-1,0,0,1,4711.05700,4734.92930,4753.21153,11.76929,42.459,18.000,1,7,1,1,0,0,1,1,1,0,fired,40.63,65.00,20.00,90.00,1,1,635.68,100.00,0,0,HIGH_RISK_ROUTE,4735.78995,4737.34452,11.212,23.599,20.772,14.676,19.239,16.674,19.282,21.779,0,0,-1,382040
1770021000000,2026.02.02 08:30,382371,1,1,0,-1,1,0,4646.66400,4622.40497,4584.16863,10.19257,31.362,18.000,1,7,1,0,1,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,1,940.79,100.00,0,0,HIGH_RISK_ROUTE,4593.08060,4584.23275,36.798,15.023,40.170,27.031,12.539,25.858,25.270,17.300,0,0,382371,-1
1770037860000,2026.02.02 13:11,382652,1,1,0,-1,1,0,4792.37100,4771.55644,4741.70037,19.31357,35.663,18.000,1,7,1,0,0,0,1,1,1,1,fired,90.63,65.00,20.00,90.00,0,1,763.42,100.00,0,0,HIGH_RISK_ROUTE,4770.62020,4765.68768,38.012,8.978,28.519,17.339,17.401,40.236,29.692,8.238,0,0,382652,-1
1770042120000,2026.02.02 14:22,382723,1,-1,-1,0,0,1,4686.77200,4712.89401,4729.43633,10.49357,33.453,18.000,1,7,1,0,0,0,1,1,1,0,fired,6.25,65.00,20.00,90.00,1,1,643.32,100.00,0,0,HIGH_RISK_ROUTE,4722.56248,4727.61300,7.944,32.182,17.866,16.750,18.099,26.429,20.093,16.893,0,0,-1,382723
1770043620000,2026.02.02 14:47,382748,1,1,0,-1,1,0,4749.53500,4748.69780,4732.71445,15.89907,26.972,18.000,1,4,0,0,1,1,1,1,0,0,sideway,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4734.86112,4734.84994,18.989,23.867,21.780,29.308,13.790,23.123,25.211,17.233,0,0,382748,-1
1770043680000,2026.02.02 14:48,382749,1,1,1,-1,1,0,4743.57500,4748.76220,4732.88876,15.67250,25.393,18.000,1,0,0,0,1,0,0,1,0,0,price,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,4735.26873,4735.14963,16.457,22.324,21.780,29.308,13.790,23.123,25.211,17.233,1,0,382748,-1
1770043740000,2026.02.02 14:49,382750,1,1,2,-1,1,0,4731.48500,4748.36319,4732.99949,15.85000,26.818,18.000,1,0,0,0,1,0,0,1,0,0,price,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,4735.49946,4735.32158,14.263,30.367,20.060,25.400,21.258,23.123,25.211,17.233,1,0,382748,-1
1770043800000,2026.02.02 14:50,382751,1,1,3,-1,1,0,4738.56300,4747.06486,4732.98380,15.49986,27.809,18.000,1,0,0,0,1,0,0,1,0,0,price,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,4735.38795,4735.24328,12.891,26.318,20.060,25.400,21.258,23.123,25.211,17.233,1,0,382748,-1
1770043860000,2026.02.02 14:51,382752,1,1,4,-1,1,0,4733.40100,4746.41087,4733.04162,15.66271,27.360,18.000,1,0,0,0,1,0,0,1,0,0,price,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4735.47614,4735.31103,13.849,22.809,20.060,25.400,21.258,23.123,25.211,17.233,1,0,382748,-1
1770043920000,2026.02.02 14:52,382753,1,1,5,-1,1,0,4740.80500,4745.41011,4733.04534,15.68557,28.348,18.000,1,0,0,0,1,0,0,1,0,0,price,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4735.41850,4735.27205,12.002,24.800,20.060,25.400,21.258,23.123,25.211,17.233,1,0,382748,-1
1770043980000,2026.02.02 14:53,382754,1,1,6,-1,1,0,4735.36900,4745.05587,4733.12575,15.52050,29.205,18.000,1,0,0,0,1,1,0,1,0,0,sideway,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4735.56813,4735.38497,10.402,21.494,20.060,25.400,21.258,23.123,25.211,17.233,1,0,382748,-1
1770044040000,2026.02.02 14:54,382755,1,1,7,-1,1,0,4718.70100,4744.31073,4733.14900,15.64021,31.717,18.000,1,0,0,0,0,1,0,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4735.56259,4735.38464,9.015,25.689,17.555,22.013,22.583,23.123,25.211,17.233,1,0,382748,-1
1770044100000,2026.02.02 14:55,382756,1,1,8,-1,1,0,4720.97000,4742.34075,4732.99928,15.25264,35.650,18.000,1,0,0,0,0,1,0,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4735.09422,4735.04416,7.813,32.473,17.555,22.013,22.583,23.123,25.211,17.233,1,0,382748,-1
1770076740000,2026.02.02 23:59,383237,1,1,0,-1,1,0,4774.20200,4752.94396,4701.02955,6.69586,41.479,18.000,1,7,1,0,1,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,1,1105.15,100.00,0,0,HIGH_RISK_ROUTE,4729.02285,4719.74301,29.889,11.361,31.881,31.173,9.670,20.297,28.411,12.494,0,0,383237,-1
1770094740000,2026.02.03 04:59,383537,1,1,0,-1,1,0,4809.16400,4817.41374,4799.86037,3.15979,39.499,18.000,1,0,0,0,0,0,0,1,0,0,price,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4811.56755,4808.45422,6.451,32.600,21.523,18.357,20.030,19.541,20.976,14.165,0,0,383537,-1
1770094800000,2026.02.03 05:00,383538,1,1,1,-1,1,0,4812.52100,4816.77915,4799.95678,3.31364,38.438,18.000,1,0,0,0,0,0,0,1,0,0,price,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,4811.50078,4808.46870,14.704,28.253,21.523,18.357,20.030,19.541,20.976,14.165,1,0,383537,-1
1770094860000,2026.02.03 05:01,383539,1,1,2,-1,1,0,4819.06600,4816.45160,4800.08698,3.76779,34.365,18.000,1,3,0,0,0,0,1,1,0,0,tq,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,4811.52912,4808.55140,20.903,24.486,21.523,18.357,20.030,19.541,20.976,14.165,1,0,383537,-1
1770094920000,2026.02.03 05:02,383540,1,1,3,-1,1,0,4818.59500,4816.65270,4800.28365,3.78171,30.677,18.000,1,5,1,0,0,0,1,1,1,1,fired,28.13,65.00,20.00,90.00,1,1,279.71,100.00,0,0,HIGH_RISK_ROUTE,4811.73848,4808.76599,24.271,21.221,21.523,18.357,20.030,19.541,20.976,14.165,1,0,383537,-1
1770120300000,2026.02.03 12:05,383963,1,1,0,-1,1,0,4932.83100,4916.19370,4909.79384,5.49500,41.427,18.000,1,8,1,0,0,0,1,1,1,1,fired,75.00,65.00,20.00,90.00,0,1,350.60,100.00,0,0,HIGH_RISK_ROUTE,4911.94701,4911.85679,32.530,11.908,16.861,26.931,22.534,22.088,13.933,16.566,0,0,383963,-1
1770163200000,2026.02.04 00:00,384615,1,1,0,-1,1,0,4951.83500,4944.93320,4939.73568,5.08714,31.460,18.000,1,6,1,0,1,0,1,1,1,1,fired,15.63,65.00,20.00,90.00,1,1,189.05,100.00,0,0,HIGH_RISK_ROUTE,4942.23578,4941.77337,27.610,14.759,21.112,19.986,10.213,21.401,19.557,8.864,0,0,384615,-1
1770174600000,2026.02.04 03:10,384805,1,1,0,-1,1,0,5054.93300,5046.88885,5025.16597,6.40979,19.385,18.000,1,5,1,0,0,0,1,1,1,1,fired,43.75,65.00,20.00,90.00,1,1,454.07,100.00,0,0,HIGH_RISK_ROUTE,5046.81620,5043.28881,21.541,13.637,20.400,14.541,15.021,37.695,23.928,16.352,0,0,384805,-1
1770181140000,2026.02.04 04:59,384914,1,1,0,-1,1,0,5080.50700,5074.80141,5053.70507,1.96107,46.480,18.000,1,6,1,0,1,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,1,407.07,100.00,0,0,HIGH_RISK_ROUTE,5069.16252,5066.36542,28.293,7.457,38.199,34.924,7.025,35.938,25.410,8.743,0,0,384914,-1
1770190020000,2026.02.04 07:27,385062,1,1,0,-1,1,0,5085.54900,5072.85871,5067.85808,2.96957,51.944,18.000,1,7,1,0,1,0,1,1,1,1,fired,9.38,65.00,20.00,90.00,1,1,270.40,100.00,0,0,HIGH_RISK_ROUTE,5070.81226,5070.72344,48.036,5.455,21.916,22.839,13.770,24.354,21.376,16.777,0,0,385062,-1
1770196080000,2026.02.04 09:08,385163,1,1,0,-1,1,0,5075.96200,5080.12806,5076.30747,3.37600,23.765,18.000,1,0,0,0,0,0,0,1,0,0,price,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5079.75366,5079.28401,10.467,33.119,14.323,18.075,15.138,19.042,10.110,14.513,0,0,385163,-1
1770196140000,2026.02.04 09:09,385164,1,1,1,-1,1,0,5075.57300,5079.80760,5076.30389,3.25093,27.526,18.000,1,0,0,0,0,1,0,1,0,0,sideway,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5079.64834,5079.21622,9.072,28.703,12.652,15.665,15.113,19.042,10.110,14.513,1,0,385163,-1
1770206340000,2026.02.04 11:59,385334,1,-1,-1,0,0,1,5047.71000,5040.23402,5050.49349,2.77143,50.217,18.000,1,0,0,0,1,0,0,1,0,0,price,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5040.81599,5043.08132,30.823,6.030,33.792,28.699,16.394,49.167,10.546,21.910,0,0,-1,385334
1770206400000,2026.02.04 12:00,385335,1,-1,-1,1,0,1,5050.32400,5040.80910,5050.46464,2.87679,52.888,18.000,1,0,0,0,1,0,0,1,0,0,price,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5041.00749,5043.17578,29.904,5.226,33.792,28.699,16.394,49.167,10.546,21.910,0,1,-1,385334
1770210360000,2026.02.04 13:06,385401,1,-1,-1,0,0,1,5036.51300,5045.70157,5049.64708,6.01907,49.185,18.000,1,8,1,1,0,0,1,1,1,0,fired,93.75,65.00,20.00,90.00,0,1,204.57,100.00,0,0,HIGH_RISK_ROUTE,5047.16517,5047.18036,5.850,23.140,25.785,15.884,23.135,33.989,17.789,19.112,0,0,-1,385401
1770212760000,2026.02.04 13:46,385441,1,-1,-1,0,0,1,5043.40000,5045.15983,5047.67673,5.36086,26.362,18.000,1,8,1,0,0,0,1,1,1,0,fired,31.25,65.00,20.00,90.00,1,0,69.19,100.00,0,0,BLOCK:min_entry_pctile,5045.39352,5045.55367,21.761,25.937,20.785,20.830,22.525,25.282,17.831,18.048,0,0,-1,385441
1770214920000,2026.02.04 14:22,385477,1,-1,-1,0,0,1,5039.49300,5045.33271,5047.84524,5.21457,21.270,18.000,1,6,1,0,0,1,1,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5046.70428,5046.71973,13.866,25.013,16.020,16.117,18.551,20.169,15.254,14.155,0,0,-1,385477
1770215100000,2026.02.04 14:25,385480,1,-1,-1,3,0,1,5038.98900,5043.79736,5047.54888,5.30129,30.016,18.000,1,8,1,0,0,1,1,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5046.01465,5046.20883,9.026,30.620,14.820,13.968,16.077,20.169,15.254,14.155,0,1,-1,385477
1770215160000,2026.02.04 14:26,385481,1,-1,-1,4,0,1,5037.21700,5043.42749,5047.46018,5.27314,33.276,18.000,1,8,1,0,0,1,1,1,0,0,sideway,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5045.81949,5046.06149,7.822,26.537,14.820,13.968,16.077,20.169,15.254,14.155,0,1,-1,385477
1770215220000,2026.02.04 14:27,385482,1,-1,-1,5,0,1,5035.23800,5042.94976,5047.35403,5.83429,37.203,18.000,1,9,1,0,0,1,1,1,0,0,sideway,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5045.58054,5045.88099,6.779,29.603,14.820,13.968,16.077,20.169,15.254,14.155,0,1,-1,385477
1770215280000,2026.02.04 14:28,385483,1,-1,-1,6,0,1,5035.45000,5042.35655,5047.22847,5.82614,40.607,18.000,1,8,1,0,0,1,1,1,0,0,sideway,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5045.29324,5045.66378,5.876,25.656,14.820,13.968,16.077,20.169,15.254,14.155,0,1,-1,385477
1770215340000,2026.02.04 14:29,385484,1,-1,-1,7,0,1,5031.33100,5041.82528,5047.10642,6.09064,44.524,18.000,1,7,1,0,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5045.01982,5045.45534,5.092,28.834,16.497,12.106,21.244,18.544,13.220,15.514,0,1,-1,385477
