entryTimeUTC,dir,kind,session,entry,riskPrice,mfeR,maeR,realizedUsd,entryReason,brkDistAtr,bodyPct,slopeNorm,netM1,netM3,netM5,atrPct,spreadPips,spreadAtr,exitTag
2025.03.24 21:00,S,1,24,87820.34,228.59,0.00,1.00,-4.66,S-BRK,1.51,0.36,-0.075,-0.16,-1.00,-0.18,0.1301,2016.0,0.176,SL-LOSS
2025.03.25 03:36,S,1,25,86574.31,235.44,1.10,0.28,2.65,S-BRK,1.13,0.92,-2.956,-0.68,-1.00,-0.44,0.1388,2016.0,0.168,SL-WIN
2025.03.25 22:18,S,1,25,87594.05,204.24,1.92,0.19,2.58,S-BRK,1.09,0.78,-1.206,-0.55,-0.96,-0.12,0.1187,2016.0,0.194,SL-WIN
2025.03.26 03:09,S,1,26,87248.40,159.43,1.13,0.84,1.75,S-BRK,1.04,0.50,0.000,-1.00,-1.00,-0.29,0.0913,2016.0,0.253,SL-WIN
2025.03.26 06:39,L,1,26,87758.06,162.11,2.49,0.14,13.91,L-BRK,1.26,0.71,0.000,0.33,1.00,0.13,0.0810,2016.0,0.284,TP
2025.03.26 12:30,S,1,26,87688.41,190.49,0.37,0.99,-5.91,S-BRK,1.53,0.70,0.015,-0.12,-1.00,-0.59,0.1100,2016.0,0.209,SL-LOSS
2025.03.26 18:57,S,1,26,86238.26,220.61,1.54,0.81,2.39,S-BRK,1.32,0.71,0.040,-1.00,-1.00,-0.65,0.1286,2016.0,0.182,SL-WIN
2025.03.27 02:12,L,1,27,87582.96,220.82,1.02,0.37,1.71,L-BRK,1.41,0.19,0.603,0.21,0.80,0.52,0.1143,2016.0,0.201,SL-WIN
2025.03.27 10:54,S,1,27,87241.74,174.71,3.01,0.66,12.41,S-BRK,1.39,0.47,-0.051,-0.11,-0.57,-0.80,0.1005,2016.0,0.230,TP
2025.03.27 18:45,L,1,27,87369.88,247.05,0.33,1.00,-5.01,L-BRK,1.12,0.34,0.789,0.51,1.00,0.12,0.1307,2016.0,0.177,SL-LOSS
2025.03.28 02:54,S,1,28,86976.21,188.27,2.99,0.28,13.44,S-BRK,1.48,0.69,0.000,-0.79,-1.00,-0.06,0.1082,2016.0,0.214,TP
2025.03.28 10:54,S,1,28,84912.09,165.95,0.70,0.97,-5.01,S-BRK,1.38,0.80,-20.239,-1.00,-1.00,-0.35,0.0977,2016.0,0.243,SL-LOSS
2025.03.29 02:57,S,1,29,83869.51,216.54,0.62,0.99,-6.51,S-BRK,1.42,0.58,-1.435,-1.00,-1.00,-0.16,0.1227,2028.0,0.197,SL-LOSS
2025.03.29 06:12,S,1,29,83811.12,124.73,1.04,0.98,-5.07,S-BRK,1.02,0.21,0.000,-0.43,-1.00,-0.41,0.0744,2016.0,0.323,SL-LOSS
2025.03.29 09:51,S,1,29,83520.50,250.09,2.98,0.33,10.30,S-BRK,1.43,0.64,-0.385,-0.27,-0.97,-1.00,0.1494,2028.0,0.163,TP
2025.03.29 19:57,L,1,29,82798.61,254.68,0.00,0.99,-5.13,L-BRK,1.08,0.94,0.000,1.00,1.00,-0.09,0.1400,2028.0,0.175,SL-LOSS
2025.04.01 15:12,L,4,1,84907.98,550.90,1.10,0.40,-0.18,L-IMP,1.79,0.93,0.003,1.00,1.00,0.14,0.3022,2028.0,0.079,SL-LOSS
2025.04.01 21:36,L,1,1,85410.42,209.21,0.43,0.96,-6.31,L-BRK,1.08,0.45,0.000,0.11,0.99,0.25,0.1106,2029.0,0.215,SL-LOSS
2025.04.02 09:18,L,1,2,85131.76,322.56,0.52,0.98,-6.68,L-BRK,1.52,0.44,2.096,-0.11,0.74,1.00,0.1778,2028.0,0.134,SL-LOSS
2025.04.03 10:39,S,1,3,83136.33,266.80,0.09,0.99,-5.35,S-BRK,1.02,0.66,0.303,-0.70,-1.00,0.10,0.1648,2016.0,0.147,SL-LOSS
2025.04.03 11:00,S,1,3,83061.07,274.67,2.00,0.93,8.57,S-BRK,1.37,0.86,0.000,-0.34,-1.00,-0.08,0.1656,2016.0,0.147,TP
2025.04.03 21:03,L,1,3,82369.71,246.20,2.66,0.21,8.84,L-BRK,1.46,0.69,3.852,0.11,1.00,0.35,0.1377,2016.0,0.178,TP
2025.04.04 05:42,L,1,4,83150.15,216.70,2.63,0.89,13.28,L-BRK,1.02,0.47,-0.075,0.12,1.00,0.34,0.1182,2016.0,0.205,TP
2025.04.05 00:09,S,1,5,83672.12,149.50,2.10,0.99,2.60,S-BRK,1.47,0.44,-0.590,-0.04,-1.00,-0.08,0.0889,2016.0,0.271,SL-WIN
2025.04.05 06:33,S,1,5,83527.94,116.02,1.81,0.42,1.02,S-BRK,1.04,0.13,-0.417,-0.71,-1.00,-0.32,0.0665,2016.0,0.363,SL-WIN
2025.04.05 10:00,L,1,5,83881.46,139.85,0.03,0.98,-7.39,L-BRK,1.33,0.77,0.000,0.70,1.00,0.51,0.0721,2016.0,0.334,SL-LOSS
2025.04.05 12:54,S,1,5,83267.12,170.09,3.06,0.37,12.37,S-BRK,1.65,0.58,-0.357,-0.11,-0.05,-1.00,0.1036,2016.0,0.234,TP
2025.04.05 23:03,L,1,5,83252.50,158.21,2.37,0.73,12.88,L-BRK,1.72,0.10,-0.166,0.62,1.00,0.33,0.0821,2016.0,0.295,TP
2025.04.06 06:36,S,1,6,83212.87,100.16,1.67,0.54,1.13,S-BRK,1.48,0.69,-0.190,-1.00,-1.00,0.00,0.0602,2016.0,0.402,SL-WIN
2025.04.08 08:12,S,1,8,79015.17,283.18,0.77,1.00,-5.78,S-BRK,1.10,0.94,0.000,-1.00,-1.00,-0.20,0.1798,2016.0,0.142,SL-LOSS
2025.04.09 06:00,L,4,9,76915.79,388.34,2.60,0.55,-0.19,L-IMP,1.05,0.69,0.121,1.00,1.00,0.30,0.2394,2016.0,0.109,SL-LOSS
2025.04.10 03:09,S,1,10,81886.45,250.19,1.62,0.22,2.65,S-BRK,1.42,0.93,-0.270,-1.00,-1.00,-0.32,0.1518,2016.0,0.162,SL-WIN
2025.04.10 07:27,S,1,10,81825.99,244.40,2.06,0.13,2.54,S-BRK,1.17,0.94,-0.112,-0.46,-0.92,0.08,0.1494,2016.0,0.165,SL-WIN
2025.04.10 13:36,S,4,10,81214.50,476.40,1.23,0.48,0.08,S-IMP,1.24,0.25,-0.126,-1.00,-1.00,-0.03,0.2909,2016.0,0.085,SL-WIN
2025.04.11 00:51,S,1,11,79218.48,308.19,0.97,1.00,-6.21,S-BRK,1.28,0.15,0.061,-0.94,-0.83,-0.29,0.1942,2016.0,0.131,SL-LOSS
2025.04.11 01:45,L,1,11,79988.87,335.69,2.72,0.31,12.21,L-BRK,1.04,0.91,0.000,-0.00,1.00,-0.02,0.1953,2016.0,0.129,TP
2025.04.11 23:12,S,1,11,83269.60,123.98,0.81,0.96,-6.24,S-BRK,1.40,0.84,0.578,-0.15,-1.00,-0.68,0.0742,2016.0,0.326,SL-LOSS
2025.04.12 12:24,L,1,12,83799.86,164.16,0.66,0.96,-6.56,L-BRK,1.29,0.70,-0.093,0.06,1.00,0.18,0.0895,2016.0,0.269,SL-LOSS
2025.04.13 01:06,L,1,13,85736.17,284.34,1.46,0.71,2.43,L-BRK,1.21,0.72,-0.036,1.00,1.00,0.06,0.1541,2016.0,0.153,SL-WIN
2025.04.13 08:00,S,1,13,84319.15,155.34,0.30,0.98,-6.23,S-BRK,1.06,0.60,0.569,-0.40,-1.00,-0.35,0.0925,2016.0,0.258,SL-LOSS
2025.04.13 17:24,L,1,13,84734.20,348.01,0.61,0.98,-7.01,L-BRK,1.33,0.44,0.074,0.36,0.54,1.00,0.1927,2016.0,0.124,SL-LOSS
2025.04.14 00:21,L,4,14,84819.13,483.01,0.48,1.00,-4.84,L-IMP,1.36,0.16,0.096,1.00,1.00,0.07,0.2680,2017.0,0.089,SL-LOSS
2025.04.15 02:03,L,1,15,85105.85,268.87,0.31,1.00,-5.44,L-BRK,1.32,0.27,0.000,0.29,0.97,0.42,0.1461,2016.0,0.162,SL-LOSS
2025.04.15 05:06,L,1,15,85607.68,232.24,1.19,0.38,2.06,L-BRK,1.67,0.20,-0.019,0.44,1.00,0.74,0.1239,2016.0,0.190,SL-WIN
2025.04.15 13:36,L,1,15,86096.80,312.78,1.29,0.91,2.68,L-BRK,1.67,0.98,-0.034,0.25,1.00,-0.05,0.1689,2016.0,0.139,SL-WIN
2025.04.15 14:18,S,4,15,85111.84,701.52,2.85,0.45,0.05,S-IMP,1.13,0.66,-0.316,-1.00,-1.00,-0.07,0.4122,2016.0,0.057,SL-WIN
2025.04.17 03:27,S,1,17,83807.61,195.85,0.00,0.99,-6.05,S-BRK,1.46,0.87,-2.832,-1.00,-1.00,-0.29,0.1168,2016.0,0.206,SL-LOSS
2025.04.17 05:39,L,1,17,84469.89,186.14,2.55,0.92,11.15,L-BRK,1.16,0.63,-0.015,0.56,1.00,0.32,0.0981,2016.0,0.243,TP
2025.04.17 12:21,L,1,17,84811.56,250.77,0.22,1.00,-5.13,L-BRK,1.21,0.34,0.158,0.06,0.82,-0.24,0.1363,2016.0,0.174,SL-LOSS
2025.04.17 14:18,S,1,17,84020.85,307.97,1.04,0.99,-6.24,S-BRK,1.18,0.46,-0.026,-0.30,-1.00,-0.06,0.1834,2016.0,0.131,SL-LOSS
2025.04.17 18:06,L,1,17,85253.71,238.83,0.98,0.22,1.94,L-BRK,1.65,0.37,-1.915,0.17,1.00,0.35,0.1288,2016.0,0.184,SL-WIN
2025.04.18 00:48,S,1,18,84747.04,143.11,0.27,1.00,-5.86,S-BRK,1.06,0.23,0.000,0.06,-1.00,-0.21,0.0844,2017.0,0.282,SL-LOSS
2025.04.18 03:06,S,1,18,84744.64,122.89,0.00,0.90,-6.24,S-BRK,1.42,0.41,-1.467,-0.33,-0.99,0.11,0.0694,2016.0,0.343,SL-LOSS
2025.04.18 07:21,S,1,18,84432.70,138.65,0.06,0.96,-5.59,S-BRK,1.12,0.48,-4.527,-0.71,-0.92,-0.08,0.0818,2016.0,0.292,SL-LOSS
2025.04.19 02:12,L,1,19,84657.57,143.70,2.34,0.66,11.78,L-BRK,1.45,0.05,0.502,1.00,0.95,0.10,0.0730,2016.0,0.326,TP
2025.04.19 13:54,L,1,19,85472.65,148.46,0.26,1.00,-6.12,L-BRK,1.66,0.60,0.107,0.65,1.00,0.10,0.0752,2016.0,0.314,SL-LOSS
2025.04.19 16:33,S,1,19,84983.28,178.61,1.88,0.39,2.01,S-BRK,1.37,0.78,-0.563,-0.28,-0.97,0.19,0.1051,2016.0,0.226,SL-WIN
2025.04.20 04:00,S,1,20,85085.75,80.41,0.00,1.00,-5.63,S-BRK,1.35,0.86,-0.150,-0.11,-1.00,-0.02,0.0471,2016.0,0.503,SL-LOSS
2025.04.21 10:27,S,1,21,87276.12,137.88,2.96,0.92,13.95,S-BRK,1.10,0.42,0.000,-0.92,-0.86,-0.12,0.0791,2016.0,0.292,TP
2025.04.21 17:03,S,4,21,86536.63,421.73,0.31,1.00,-4.23,S-IMP,0.71,0.71,-0.071,-1.00,-1.00,-0.04,0.2447,2017.0,0.095,SL-LOSS
2025.04.21 23:48,L,1,21,87503.92,202.03,1.14,0.28,1.15,L-BRK,1.38,0.86,-0.132,1.00,1.00,0.11,0.1074,2016.0,0.215,SL-WIN
2025.04.22 12:27,L,1,22,88798.71,200.61,0.68,0.98,-6.18,L-BRK,1.23,0.59,-0.024,0.49,1.00,0.42,0.1004,2016.0,0.226,SL-LOSS
2025.04.23 04:51,L,1,23,93421.21,235.41,1.06,0.26,1.87,L-BRK,1.20,0.18,0.153,0.43,1.00,0.09,0.1152,2016.0,0.187,SL-WIN
2025.04.23 19:24,S,1,23,92962.64,283.81,0.13,0.99,-5.71,S-BRK,1.01,0.75,0.000,-0.27,-0.99,-0.14,0.1528,2016.0,0.142,SL-LOSS
2025.04.24 00:24,S,1,24,93347.95,233.91,0.40,0.98,-4.68,S-BRK,1.24,0.87,0.000,-0.35,-1.00,0.05,0.1254,2016.0,0.172,SL-LOSS
2025.04.24 01:00,S,1,24,93299.55,235.90,1.04,0.98,-4.78,S-BRK,1.36,0.56,0.000,-0.16,-0.94,-0.05,0.1264,2016.0,0.171,SL-LOSS
2025.04.24 06:15,S,1,24,92328.78,168.05,0.55,0.98,-5.07,S-BRK,1.28,0.96,0.230,-1.00,-1.00,-0.22,0.0913,2016.0,0.239,SL-LOSS
2025.04.25 02:36,S,1,25,93231.10,278.17,1.44,0.34,2.97,S-BRK,1.02,0.44,0.000,-0.13,-0.87,-0.15,0.1492,2016.0,0.145,SL-WIN
2025.04.25 11:18,L,1,25,93981.41,225.19,2.64,0.17,8.00,L-BRK,1.05,0.12,0.212,0.08,1.00,0.65,0.1091,2016.0,0.197,TP
2025.04.25 21:27,S,1,25,94727.12,173.91,1.41,0.99,1.98,S-BRK,1.01,0.46,-0.084,-0.63,-1.00,-0.02,0.0917,2016.0,0.232,SL-WIN
2025.04.26 01:33,L,1,26,95215.74,213.64,0.00,1.00,-6.51,L-BRK,1.74,0.78,-0.034,1.00,1.00,0.05,0.1017,2016.0,0.208,SL-LOSS
2025.04.26 04:36,S,1,26,94524.83,121.90,0.02,1.00,-5.04,S-BRK,1.46,0.50,0.000,-0.53,-1.00,-0.89,0.0649,2016.0,0.329,SL-LOSS
2025.04.26 04:51,S,1,26,94539.00,129.73,1.66,0.74,1.03,S-BRK,1.15,0.39,0.000,-0.31,-1.00,-0.63,0.0687,2016.0,0.311,SL-WIN
2025.04.26 08:39,S,1,26,94328.61,216.40,1.08,0.42,2.32,S-BRK,1.24,0.97,0.000,-0.15,-1.00,-0.17,0.1147,2016.0,0.186,SL-WIN
2025.04.26 13:42,S,1,26,93984.37,146.18,0.71,0.99,-6.14,S-BRK,1.57,0.75,-5.691,-0.34,-1.00,-0.09,0.0778,2016.0,0.276,SL-LOSS
2025.04.28 09:00,L,1,28,94885.97,185.63,0.00,0.99,-5.59,L-BRK,1.01,0.89,-0.881,0.60,1.00,0.12,0.0883,2016.0,0.241,SL-LOSS
2025.04.28 10:39,L,1,28,95110.68,371.78,1.20,0.32,-0.18,L-BRK,1.12,0.31,-0.322,0.47,0.90,0.14,0.1848,2016.0,0.115,SL-LOSS
2025.04.28 19:21,L,1,28,94841.31,278.61,0.39,1.00,-5.64,L-BRK,1.48,0.84,0.000,0.90,1.00,0.00,0.1317,2016.0,0.161,SL-LOSS
2025.04.29 11:12,L,1,29,95183.72,189.91,0.62,0.99,-5.78,L-BRK,1.20,0.80,0.055,1.00,1.00,0.03,0.0933,2016.0,0.227,SL-LOSS
2025.04.29 16:27,L,1,29,95124.14,213.86,1.53,0.35,1.79,L-BRK,1.08,0.47,0.000,1.00,0.94,-0.05,0.1019,2016.0,0.208,SL-WIN
2025.04.29 21:18,S,1,29,94518.25,214.84,0.96,1.00,-4.38,S-BRK,1.64,0.58,-4.792,-0.18,-1.00,-0.68,0.1136,2016.0,0.188,SL-LOSS
2025.04.30 04:12,L,1,30,95035.70,220.64,0.36,1.00,-4.41,L-BRK,1.26,0.46,0.054,0.03,0.93,0.30,0.1054,2016.0,0.201,SL-LOSS
2025.04.30 12:36,S,1,30,94556.20,276.74,1.28,0.25,0.07,S-BRK,1.30,0.29,0.109,-0.36,-1.00,0.32,0.1463,2016.0,0.146,SL-WIN
2025.05.01 01:15,L,1,1,94657.93,179.48,0.16,1.00,-5.53,L-BRK,1.38,0.77,1.679,1.00,1.00,-0.05,0.0843,2016.0,0.253,SL-LOSS
2025.05.01 23:30,S,1,1,96192.91,169.64,0.44,0.99,-5.32,S-BRK,1.37,0.90,-0.027,-0.02,-0.97,-0.22,0.0881,2016.0,0.238,SL-LOSS
2025.05.02 00:30,L,1,2,96961.75,275.06,0.17,1.00,-5.52,L-BRK,1.09,0.88,-0.196,1.00,1.00,-0.02,0.1317,2016.0,0.158,SL-LOSS
2025.05.02 05:51,S,1,2,96619.72,154.71,0.53,0.97,-4.81,S-BRK,1.22,0.69,-2.273,-1.00,-1.00,-0.35,0.0800,2016.0,0.261,SL-LOSS
2025.05.02 06:39,S,1,2,96601.52,190.48,1.12,0.50,2.06,S-BRK,1.18,0.72,0.000,-0.17,-1.00,-0.10,0.0979,2016.0,0.213,SL-WIN
2025.05.02 11:21,L,1,2,96980.34,168.98,0.51,0.99,-5.15,L-BRK,1.48,0.02,0.000,0.62,0.93,0.70,0.0767,2016.0,0.271,SL-LOSS
2025.05.03 01:33,S,1,3,96435.26,137.66,0.23,0.99,-4.17,S-BRK,1.36,0.58,0.007,-0.38,-1.00,-0.27,0.0714,2016.0,0.293,SL-LOSS
2025.05.03 03:21,S,1,3,96378.38,94.69,1.01,0.93,-4.74,S-BRK,1.03,0.07,-0.079,-0.40,-1.00,-0.48,0.0491,2016.0,0.426,SL-LOSS
2025.05.03 03:51,S,1,3,96331.27,136.89,0.25,0.99,-4.24,S-BRK,1.13,0.83,-1.088,-0.09,-0.90,-0.48,0.0707,2016.0,0.296,SL-LOSS
2025.05.04 05:48,L,1,4,96099.97,174.38,0.39,1.00,-5.37,L-BRK,1.13,0.70,0.865,0.52,0.86,0.11,0.0803,2016.0,0.261,SL-LOSS
2025.05.04 08:24,S,1,4,95663.63,137.61,1.62,0.56,1.45,S-BRK,1.77,0.84,0.000,-1.00,-1.00,-0.20,0.0713,2016.0,0.296,SL-WIN
2025.05.04 13:33,S,1,4,95360.44,151.95,0.80,0.96,-4.57,S-BRK,1.33,0.06,-0.142,-0.29,-0.97,-0.05,0.0797,2029.0,0.267,SL-LOSS
2025.05.04 16:39,S,1,4,95347.95,172.86,0.58,0.99,-3.47,S-BRK,1.18,0.32,-0.300,-0.99,-0.99,-0.24,0.0901,2029.0,0.236,SL-LOSS
2025.05.05 10:39,S,1,5,94283.73,156.79,1.06,0.26,1.70,S-BRK,1.49,0.31,0.000,-0.32,-0.89,-0.43,0.0832,2029.0,0.259,SL-WIN
2025.05.05 22:30,L,1,5,95031.93,245.25,0.85,0.99,-4.94,L-BRK,1.56,0.96,0.053,-0.05,1.00,0.18,0.1188,2029.0,0.180,SL-LOSS
2025.05.06 02:15,S,1,6,94180.06,242.39,0.69,0.96,-2.50,S-BRK,1.13,0.89,0.000,-0.43,-1.00,-0.49,0.1290,2029.0,0.167,SL-LOSS
2025.05.06 08:12,S,1,6,94194.21,157.21,1.28,0.30,1.86,S-BRK,1.10,0.57,0.000,-0.99,-1.00,-0.21,0.0838,2029.0,0.257,SL-WIN
2025.05.07 08:33,L,1,7,96981.02,167.15,0.60,1.00,-5.10,L-BRK,1.14,0.15,0.000,0.26,1.00,0.28,0.0759,2016.0,0.274,SL-LOSS
2025.05.07 21:27,L,1,7,97149.05,232.02,1.01,0.85,1.84,L-BRK,1.46,0.94,0.408,1.00,1.00,0.25,0.1089,2016.0,0.191,SL-WIN
2025.05.08 08:06,L,1,8,99463.36,244.01,0.91,0.28,2.05,L-BRK,1.03,0.33,0.193,1.00,1.00,0.08,0.1129,2016.0,0.179,SL-WIN
2025.05.09 03:42,S,1,9,102327.63,247.80,0.00,1.00,-2.50,S-BRK,1.36,0.78,-0.009,-1.00,-1.00,-0.32,0.1208,2016.0,0.163,SL-LOSS
2025.05.09 06:24,L,1,9,103141.33,174.87,0.27,0.99,-3.58,L-BRK,1.31,0.38,0.000,0.57,1.00,0.30,0.0754,2016.0,0.259,SL-LOSS
2025.05.09 06:48,L,1,9,103192.40,221.39,1.68,0.42,5.79,L-BRK,1.27,0.81,0.000,0.16,1.00,0.40,0.0974,2016.0,0.201,TP
2025.05.09 13:51,L,1,9,103629.15,384.79,0.41,0.99,-3.90,L-BRK,1.18,0.32,-0.276,0.27,1.00,0.28,0.1760,2016.0,0.111,SL-LOSS
2025.05.09 20:09,L,1,9,103427.81,198.00,0.00,1.00,-4.00,L-BRK,1.65,0.89,-2.120,1.00,1.00,0.21,0.0860,2016.0,0.227,SL-LOSS
2025.05.10 05:54,L,1,10,103317.51,175.76,2.52,0.20,5.96,L-BRK,1.23,0.85,0.023,1.00,1.00,0.05,0.0753,2016.0,0.259,TP
2025.05.10 21:45,L,1,10,103474.17,161.87,2.43,0.80,9.54,L-BRK,1.47,0.60,0.341,1.00,1.00,0.11,0.0685,2016.0,0.285,TP
2025.05.11 07:39,S,1,11,103407.70,265.05,0.49,0.99,-2.67,S-BRK,1.09,0.54,-1.734,-1.00,-0.92,-0.12,0.1252,2016.0,0.156,SL-LOSS
2025.05.11 15:54,S,1,11,103898.27,316.23,0.61,0.99,-3.19,S-BRK,1.06,0.76,-1.628,-0.06,-1.00,0.00,0.1523,2016.0,0.127,SL-LOSS
2025.05.11 18:45,L,1,11,104615.91,315.80,0.60,0.97,-3.17,L-BRK,1.21,0.64,0.000,0.49,1.00,0.23,0.1412,2030.0,0.137,SL-LOSS
2025.05.12 00:30,L,1,12,104607.10,320.08,0.02,0.99,-3.21,L-BRK,1.37,0.89,0.000,0.23,1.00,-0.08,0.1433,2031.0,0.136,SL-LOSS
2025.05.12 01:03,L,1,12,104722.91,303.80,1.35,0.07,-0.22,L-BRK,1.58,0.55,0.000,0.15,1.00,0.25,0.1355,2030.0,0.143,SL-LOSS
2025.05.12 06:30,L,1,12,104171.95,226.66,2.64,0.18,8.04,L-BRK,1.06,0.10,-0.120,0.27,1.00,0.08,0.0992,2030.0,0.197,TP
2025.05.12 11:48,S,1,12,103898.49,244.05,1.51,0.18,0.06,S-BRK,1.62,0.93,0.000,-1.00,-1.00,-0.18,0.1178,2030.0,0.166,SL-WIN
2025.05.13 16:18,L,1,13,104163.46,375.32,0.32,0.99,-3.75,L-BRK,1.53,0.84,-0.062,0.23,0.79,1.00,0.1706,2031.0,0.114,SL-LOSS
2025.05.14 00:24,S,1,14,103826.37,250.11,0.20,0.99,-2.52,S-BRK,1.19,0.85,0.000,-0.92,-0.97,-0.13,0.1202,2016.0,0.162,SL-LOSS
2025.05.14 07:24,S,1,14,103408.46,174.65,0.29,0.99,-3.59,S-BRK,1.46,0.37,0.473,0.03,-1.00,-0.09,0.0855,2016.0,0.228,SL-LOSS
2025.05.14 20:54,L,1,14,103670.16,142.44,0.00,0.99,-4.33,L-BRK,1.32,0.57,0.000,0.77,1.00,0.17,0.0593,2016.0,0.328,SL-LOSS
2025.05.15 00:24,L,1,15,103736.07,163.76,0.89,0.37,0.99,L-BRK,1.52,0.22,0.093,0.12,0.98,1.00,0.0691,2016.0,0.281,SL-WIN
2025.05.15 09:45,S,1,15,101531.95,250.39,0.00,0.99,-2.52,S-BRK,1.57,0.74,0.064,-0.50,-1.00,-0.60,0.1234,2016.0,0.161,SL-LOSS
2025.05.16 02:06,L,1,16,104244.85,297.30,0.19,0.99,-3.02,L-BRK,1.02,0.40,1.477,0.24,1.00,0.14,0.1330,2016.0,0.145,SL-LOSS
2025.05.16 07:51,S,1,16,103788.41,177.51,3.00,0.24,7.23,S-BRK,1.24,0.35,0.000,-0.61,-1.00,-0.21,0.0855,2016.0,0.227,TP
2025.05.16 15:06,L,1,16,104057.07,353.48,1.49,0.62,-0.14,L-BRK,1.15,0.44,-1.219,-0.09,1.00,-0.05,0.1606,2016.0,0.121,SL-LOSS
2025.05.16 21:24,S,1,16,103561.36,172.01,0.35,0.98,-3.46,S-BRK,1.16,0.75,0.716,-0.04,-0.92,-0.16,0.0831,2016.0,0.234,SL-LOSS
2025.05.17 00:27,S,1,17,103279.64,171.67,2.97,0.91,7.01,S-BRK,1.11,0.52,-0.080,-0.36,-1.00,-0.35,0.0831,2016.0,0.235,TP
2025.05.17 09:15,S,1,17,103047.35,227.68,1.13,0.33,-0.02,S-BRK,1.06,0.52,0.243,-0.28,-1.00,-0.13,0.1104,2030.0,0.178,SL-LOSS
2025.05.17 21:00,L,1,17,103367.26,153.98,0.87,0.47,0.78,L-BRK,1.28,0.32,-0.342,0.06,0.95,1.00,0.0640,2030.0,0.307,SL-WIN
2025.05.18 20:00,S,1,18,103495.76,406.41,0.20,0.97,-4.24,S-BRK,1.61,0.64,-7.289,-0.92,-1.00,-0.44,0.1956,2016.0,0.100,SL-LOSS
2025.05.19 03:54,S,1,19,103573.32,319.30,2.10,0.25,0.07,S-BRK,1.34,0.20,-5.987,-1.00,-1.00,-0.70,0.1545,2016.0,0.126,SL-WIN
2025.05.19 06:30,S,1,19,102310.69,327.04,0.82,1.00,-3.30,S-BRK,1.37,0.92,0.401,-1.00,-1.00,-0.46,0.1607,2016.0,0.123,SL-LOSS
2025.05.19 12:09,S,1,19,102642.23,170.99,2.73,0.39,7.09,S-BRK,1.21,0.93,0.119,-0.62,-0.84,-0.29,0.0833,2016.0,0.236,TP
2025.05.19 14:42,L,1,19,103765.97,432.88,2.82,0.05,12.30,L-BRK,1.51,0.08,-0.002,0.17,0.94,0.24,0.2000,2031.0,0.098,TP
2025.05.20 06:30,S,1,20,105391.64,264.71,0.75,0.99,-2.65,S-BRK,1.03,0.31,-0.041,-0.29,-1.00,-0.20,0.1254,2016.0,0.152,SL-LOSS
2025.05.20 12:21,S,1,20,104822.06,160.11,1.14,0.35,1.69,S-BRK,1.09,0.65,-0.217,-1.00,-1.00,-0.29,0.0764,2016.0,0.252,SL-WIN
2025.05.21 04:36,L,1,21,107209.40,221.66,2.61,0.17,7.90,L-BRK,1.07,0.82,0.636,0.11,1.00,-0.02,0.0940,2016.0,0.200,TP
2025.05.22 17:24,L,1,22,111765.28,328.04,0.45,1.00,-3.29,L-BRK,1.67,0.09,0.006,0.39,1.00,0.22,0.1393,2016.0,0.130,SL-LOSS
2025.05.23 04:18,S,1,23,110848.27,175.24,2.04,0.20,1.80,S-BRK,1.38,0.58,0.000,-0.24,-1.00,-0.23,0.0783,2016.0,0.232,SL-WIN
2025.05.23 09:39,L,1,23,111141.29,210.42,0.77,1.00,-4.27,L-BRK,1.21,0.76,0.000,0.05,0.91,0.45,0.0857,2016.0,0.212,SL-LOSS
2025.05.23 11:42,S,1,23,110288.27,350.36,2.95,0.33,10.46,S-BRK,1.45,0.64,-0.040,-0.12,-0.90,0.02,0.1573,2045.0,0.118,TP
2025.05.23 15:57,S,1,23,108899.70,428.16,2.21,0.72,0.10,S-BRK,1.23,0.57,0.000,-0.10,-0.97,-0.20,0.1975,2016.0,0.094,SL-WIN
2025.05.23 20:33,S,1,23,108284.96,304.21,0.60,1.00,-3.05,S-BRK,1.38,1.00,4.519,-1.00,-1.00,-0.07,0.1405,2016.0,0.133,SL-LOSS
2025.05.24 21:06,S,1,24,108625.37,126.24,0.00,0.98,-3.90,S-BRK,1.60,0.58,0.000,-1.00,-1.00,-0.27,0.0582,2031.0,0.321,SL-LOSS
2025.05.24 22:03,S,1,24,108530.36,162.93,1.92,0.83,5.14,S-BRK,1.41,0.94,0.000,-0.05,-1.00,-0.22,0.0754,2031.0,0.248,TP
2025.05.25 07:27,S,1,25,107432.75,267.55,2.96,0.72,7.99,S-BRK,1.40,0.47,1.034,-1.00,-1.00,-0.37,0.1240,2031.0,0.152,TP
2025.05.25 15:21,S,1,25,106828.71,284.15,1.20,0.19,-0.01,S-BRK,1.18,0.89,0.000,-1.00,-1.00,0.26,0.1329,2031.0,0.143,SL-LOSS
2025.05.25 16:18,S,1,25,106637.87,323.24,0.23,1.00,-3.26,S-BRK,1.01,0.30,0.000,-0.26,-0.92,-0.16,0.1517,2031.0,0.126,SL-LOSS
2025.05.26 06:57,L,1,26,109849.15,232.76,1.28,0.32,1.81,L-BRK,1.62,0.13,-0.235,0.72,1.00,0.46,0.0966,2032.0,0.191,SL-WIN
2025.05.26 13:54,S,1,26,109500.18,242.47,0.07,0.98,-4.87,S-BRK,1.04,0.75,-0.213,-1.00,-1.00,-0.07,0.1110,2031.0,0.167,SL-LOSS
