ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision
1771227120000,2026.02.16 07:32,396080,1,1,35,-1,1,0,4998.24400,4996.66870,4992.77489,1.26571,24.827,18.000,1,0,0,0,1,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771227180000,2026.02.16 07:33,396081,1,1,36,-1,1,0,4998.49400,4996.78988,4992.83157,1.29600,26.171,18.000,1,0,0,0,1,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771227240000,2026.02.16 07:34,396082,1,1,37,-1,1,0,4999.88500,4996.92096,4992.89024,1.39864,27.800,18.000,1,0,0,0,1,1,1,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771227300000,2026.02.16 07:35,396083,1,1,38,-1,1,0,4998.82500,4997.14897,4992.96273,1.41736,29.222,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227360000,2026.02.16 07:36,396084,1,1,39,-1,1,0,4999.30900,4997.27789,4993.02348,1.42593,30.455,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227420000,2026.02.16 07:37,396085,1,1,40,-1,1,0,4999.33800,4997.43413,4993.08861,1.38093,28.396,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227480000,2026.02.16 07:38,396086,1,1,41,-1,1,0,4999.83600,4997.58058,4993.15337,1.43029,28.715,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227540000,2026.02.16 07:39,396087,1,1,42,-1,1,0,5000.12700,4997.75408,4993.22262,1.41464,29.688,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227600000,2026.02.16 07:40,396088,1,1,43,-1,1,0,5002.01800,4997.93661,4993.29417,1.42121,32.200,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227660000,2026.02.16 07:41,396089,1,1,44,-1,1,0,5002.21800,4998.25056,4993.38457,1.46621,36.404,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227720000,2026.02.16 07:42,396090,1,1,45,-1,1,0,5003.09500,4998.55575,4993.47611,1.51150,40.049,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227780000,2026.02.16 07:43,396091,1,1,46,-1,1,0,5004.72200,4998.90492,4993.57579,1.69114,44.577,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227840000,2026.02.16 07:44,396092,1,1,47,-1,1,0,5001.57900,4999.35239,4993.69129,1.92143,45.365,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227900000,2026.02.16 07:45,396093,1,1,48,-1,1,0,5001.78300,4999.52367,4993.77303,1.95600,45.634,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771227960000,2026.02.16 07:46,396094,1,1,49,-1,1,0,5005.36400,4999.69746,4993.85604,2.14664,47.613,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228020000,2026.02.16 07:47,396095,1,1,50,-1,1,0,5007.48800,5000.13335,4993.97529,2.28379,50.469,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228080000,2026.02.16 07:48,396096,1,1,51,-1,1,0,5006.44300,5000.69909,4994.11532,2.44443,50.949,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228140000,2026.02.16 07:49,396097,1,1,52,-1,1,0,5008.13200,5001.14093,4994.24307,2.53621,51.699,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228200000,2026.02.16 07:50,396098,1,1,53,-1,1,0,5007.82800,5001.67871,4994.38699,2.74714,53.008,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228260000,2026.02.16 07:51,396099,1,1,54,-1,1,0,5007.13600,5002.15173,4994.52628,2.64657,54.143,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228320000,2026.02.16 07:52,396100,1,1,55,-1,1,0,5008.12800,5002.53513,4994.65695,2.63357,55.127,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228380000,2026.02.16 07:53,396101,1,1,56,-1,1,0,5007.72600,5002.96535,4994.79655,2.54314,54.770,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228440000,2026.02.16 07:54,396102,1,1,57,-1,1,0,5007.41000,5003.33156,4994.93053,2.52036,50.275,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228500000,2026.02.16 07:55,396103,1,1,58,-1,1,0,5004.27900,5003.64528,4995.05985,2.66036,44.396,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228560000,2026.02.16 07:56,396104,1,1,59,-1,1,0,5005.08300,5003.69403,4995.15539,2.54443,39.610,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228620000,2026.02.16 07:57,396105,1,1,60,-1,1,0,5005.07300,5003.80088,4995.25826,2.44907,34.915,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228680000,2026.02.16 07:58,396106,1,1,61,-1,1,0,5007.59900,5003.89873,4995.35997,2.52521,33.231,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228740000,2026.02.16 07:59,396107,1,1,62,-1,1,0,5007.25600,5004.18337,4995.48680,2.24793,31.770,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228800000,2026.02.16 08:00,396108,1,1,63,-1,1,0,5008.87100,5004.41972,4995.60876,2.07907,33.136,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228860000,2026.02.16 08:01,396109,1,1,64,-1,1,0,5008.24400,5004.76213,4995.74619,1.90621,34.481,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228920000,2026.02.16 08:02,396110,1,1,65,-1,1,0,5011.17400,5005.02997,4995.87570,1.99343,37.700,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771228980000,2026.02.16 08:03,396111,1,1,66,-1,1,0,5012.36100,5005.50258,4996.03423,1.92943,41.971,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229040000,2026.02.16 08:04,396112,1,1,67,-1,1,0,5010.47000,5006.03015,4996.20342,1.99007,42.767,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229100000,2026.02.16 08:05,396113,1,1,68,-1,1,0,5010.86600,5006.37168,4996.35126,2.13207,42.002,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229160000,2026.02.16 08:06,396114,1,1,69,-1,1,0,5011.56600,5006.71740,4996.50168,2.15293,41.339,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229220000,2026.02.16 08:07,396115,1,1,70,-1,1,0,5009.33800,5007.09037,4996.65778,2.24486,36.731,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229280000,2026.02.16 08:08,396116,1,1,71,-1,1,0,5007.65800,5007.26326,4996.78918,2.13786,34.185,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229340000,2026.02.16 08:09,396117,1,1,72,-1,1,0,5006.41700,5007.29363,4996.90181,2.18936,34.545,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229400000,2026.02.16 08:10,396118,1,1,73,-1,1,0,5003.94600,5007.22619,4997.00042,2.25364,36.648,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229460000,2026.02.16 08:11,396119,1,1,74,-1,1,0,5004.70800,5006.97387,4997.07239,2.19279,38.472,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229520000,2026.02.16 08:12,396120,1,1,75,-1,1,0,5001.70200,5006.79957,4997.15152,2.42864,41.218,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229580000,2026.02.16 08:13,396121,1,1,76,-1,1,0,4999.07300,5006.40745,4997.19867,2.62943,44.196,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229640000,2026.02.16 08:14,396122,1,1,77,-1,1,0,4998.09900,5005.84326,4997.21810,2.79521,47.675,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229700000,2026.02.16 08:15,396123,1,1,78,-1,1,0,5000.02600,5005.24755,4997.22722,2.76279,49.795,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229760000,2026.02.16 08:16,396124,1,1,79,-1,1,0,4997.78200,5004.84589,4997.25623,2.75207,51.632,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,75.00,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229820000,2026.02.16 08:17,396125,1,1,80,-1,1,0,4999.55100,5004.30252,4997.26168,2.86764,54.031,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229880000,2026.02.16 08:18,396126,1,1,81,-1,1,0,5002.74300,5003.93702,4997.28540,2.94221,50.200,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771229940000,2026.02.16 08:19,396127,1,1,82,-1,1,0,5002.14300,5003.84517,4997.34195,2.93414,46.879,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230000000,2026.02.16 08:20,396128,1,1,83,-1,1,0,5003.12700,5003.71423,4997.39171,2.86864,41.949,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230060000,2026.02.16 08:21,396129,1,1,84,-1,1,0,5004.56700,5003.66906,4997.45114,2.95336,38.626,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230120000,2026.02.16 08:22,396130,1,1,85,-1,1,0,5003.56700,5003.73813,4997.52488,2.89257,35.747,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230180000,2026.02.16 08:23,396131,1,1,86,-1,1,0,5001.58100,5003.72497,4997.58749,2.86171,32.474,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230240000,2026.02.16 08:24,396132,1,1,87,-1,1,0,5003.14700,5003.56005,4997.62888,2.89479,29.638,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230300000,2026.02.16 08:25,396133,1,1,88,-1,1,0,5004.97400,5003.52828,4997.68606,2.76021,28.364,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230360000,2026.02.16 08:26,396134,1,1,89,-1,1,0,5004.28200,5003.63948,4997.76158,2.49550,27.261,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230420000,2026.02.16 08:27,396135,1,1,90,-1,1,0,5004.97000,5003.68891,4997.82915,2.38450,28.257,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230480000,2026.02.16 08:28,396136,1,1,91,-1,1,0,5005.41200,5003.78745,4997.90315,2.22507,29.120,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230540000,2026.02.16 08:29,396137,1,1,92,-1,1,0,5006.06500,5003.91242,4997.98096,2.18243,31.351,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,9.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230600000,2026.02.16 08:30,396138,1,1,93,-1,1,0,5005.99500,5004.07800,4998.06473,1.94114,33.285,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230660000,2026.02.16 08:31,396139,1,1,94,-1,1,0,5006.97300,5004.22546,4998.14691,1.77207,36.118,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230720000,2026.02.16 08:32,396140,1,1,95,-1,1,0,5006.21600,5004.43681,4998.23837,1.87243,39.591,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230780000,2026.02.16 08:33,396141,1,1,96,-1,1,0,5006.16500,5004.57367,4998.32104,1.81693,41.791,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230840000,2026.02.16 08:34,396142,1,1,97,-1,1,0,5006.53200,5004.69608,4998.40233,1.70479,44.541,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230900000,2026.02.16 08:35,396143,1,1,98,-1,1,0,5006.13300,5004.83731,4998.48657,1.72443,47.562,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771230960000,2026.02.16 08:36,396144,1,1,99,-1,1,0,5006.09700,5004.93698,4998.56581,1.55143,50.180,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231020000,2026.02.16 08:37,396145,1,1,100,-1,1,0,5006.92000,5005.02621,4998.64385,1.47843,51.408,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231080000,2026.02.16 08:38,396146,1,1,101,-1,1,0,5008.06500,5005.17189,4998.72962,1.46450,54.224,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231140000,2026.02.16 08:39,396147,1,1,102,-1,1,0,5006.92400,5005.39443,4998.82636,1.53071,56.665,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231200000,2026.02.16 08:40,396148,1,1,103,-1,1,0,5006.18200,5005.51209,4998.91027,1.45864,54.614,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231260000,2026.02.16 08:41,396149,1,1,104,-1,1,0,5006.58500,5005.56362,4998.98563,1.50471,47.925,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231320000,2026.02.16 08:42,396150,1,1,105,-1,1,0,5006.69000,5005.64219,4999.06438,1.46079,43.402,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231380000,2026.02.16 08:43,396151,1,1,106,-1,1,0,5006.44500,5005.72279,4999.14340,1.47229,40.893,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231440000,2026.02.16 08:44,396152,1,1,107,-1,1,0,5006.22300,5005.77835,4999.21906,1.43671,37.014,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231500000,2026.02.16 08:45,396153,1,1,108,-1,1,0,5006.99200,5005.81255,4999.29164,1.29771,35.316,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231560000,2026.02.16 08:46,396154,1,1,109,-1,1,0,5007.21800,5005.90328,4999.37144,1.26129,35.806,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231620000,2026.02.16 08:47,396155,1,1,110,-1,1,0,5005.30300,5006.00441,4999.45275,1.32679,32.614,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231680000,2026.02.16 08:48,396156,1,1,111,-1,1,0,5005.03300,5005.95045,4999.51337,1.26307,28.915,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231740000,2026.02.16 08:49,396157,1,1,112,-1,1,0,5004.39800,5005.87988,4999.57057,1.36157,27.898,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231800000,2026.02.16 08:50,396158,1,1,113,-1,1,0,5005.50700,5005.76589,4999.62060,1.44000,27.017,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231860000,2026.02.16 08:51,396159,1,1,114,-1,1,0,5006.26100,5005.74598,4999.68160,1.36350,23.474,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231920000,2026.02.16 08:52,396160,1,1,115,-1,1,0,5005.95600,5005.78559,4999.74978,1.28929,20.380,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771231980000,2026.02.16 08:53,396161,1,1,116,-1,1,0,5005.75400,5005.79870,4999.81409,1.23686,19.994,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232040000,2026.02.16 08:54,396162,1,1,117,-1,1,0,5006.98100,5005.79526,4999.87564,1.26507,18.399,18.000,1,0,0,0,0,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771232160000,2026.02.16 08:56,396164,1,1,119,-1,1,0,5007.70300,5005.91905,5000.01519,1.35986,18.172,18.000,1,0,0,0,0,1,1,1,0,0,sideway,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771232220000,2026.02.16 08:57,396165,1,1,120,-1,1,0,5008.16800,5006.05628,5000.09485,1.43593,20.336,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232280000,2026.02.16 08:58,396166,1,1,121,-1,1,0,5009.91100,5006.21872,5000.17851,1.53114,24.301,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232340000,2026.02.16 08:59,396167,1,1,122,-1,1,0,5007.94700,5006.50274,5000.27937,1.60964,26.569,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232400000,2026.02.16 09:00,396168,1,1,123,-1,1,0,5008.60900,5006.61384,5000.35883,1.55229,27.788,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232460000,2026.02.16 09:01,396169,1,1,124,-1,1,0,5010.45700,5006.76731,5000.44432,1.65764,31.191,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232520000,2026.02.16 09:02,396170,1,1,125,-1,1,0,5011.70000,5007.05113,5000.54808,1.61771,34.837,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232580000,2026.02.16 09:03,396171,1,1,126,-1,1,0,5013.26400,5007.40874,5000.66364,1.75536,39.566,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232640000,2026.02.16 09:04,396172,1,1,127,-1,1,0,5012.64800,5007.85914,5000.79422,1.78243,43.665,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232700000,2026.02.16 09:05,396173,1,1,128,-1,1,0,5011.11200,5008.22752,5000.91705,1.85850,43.328,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232760000,2026.02.16 09:06,396174,1,1,129,-1,1,0,5011.52800,5008.44940,5001.02270,1.87800,42.206,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232820000,2026.02.16 09:07,396175,1,1,130,-1,1,0,5011.59800,5008.68622,5001.13156,1.75936,41.233,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232880000,2026.02.16 09:08,396176,1,1,131,-1,1,0,5010.57600,5008.91020,5001.24002,1.78671,36.268,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771232940000,2026.02.16 09:09,396177,1,1,132,-1,1,0,5011.07800,5009.03834,5001.33677,1.71436,31.964,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233000000,2026.02.16 09:10,396178,1,1,133,-1,1,0,5011.46300,5009.19523,5001.43772,1.68750,31.191,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233060000,2026.02.16 09:11,396179,1,1,134,-1,1,0,5011.78200,5009.36968,5001.54160,1.62471,31.854,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233120000,2026.02.16 09:12,396180,1,1,135,-1,1,0,5010.74000,5009.55524,5001.64772,1.60750,30.777,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233180000,2026.02.16 09:13,396181,1,1,136,-1,1,0,5009.04000,5009.64638,5001.74194,1.72386,28.190,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
